462,-0.002,-0.003,-0.003,-0.003,-0.003,-0.002,-0.003
462.05,-0.002,-0.003,-0.003,-0.003,-0.003,-0.002,-0.003
462.1,-0.002,-0.003,-0.003,-0.003,-0.003,-0.002,-0.003
462.15,-0.002,-0.003,-0.003,-0.003,-0.003,-0.002,-0.003
462.2,-0.002,-0.003,-0.003,-0.003,-0.003,-0.002,-0.003
462.25,-0.002,-0.003,-0.003,-0.003,-0.003,-0.002,-0.003
462.3,-0.002,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003
462.35,-0.002,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003
462.4,-0.002,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003
462.45,-0.002,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003
462.5,-0.002,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003
462.55,-0.002,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003
462.6,-0.002,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003
462.65,-0.002,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003
462.7,-0.002,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003
462.75,-0.003,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003
462.8,-0.003,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003
462.85,-0.003,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003
462.9,-0.003,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003
462.95,-0.003,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003
463,-0.003,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003
463.05,-0.003,-0.003,-0.002,-0.002,-0.003,-0.002,-0.003
463.1,-0.003,-0.003,-0.002,-0.002,-0.003,-0.002,-0.003
463.15,-0.003,-0.003,-0.002,-0.002,-0.003,-0.002,-0.003
463.2,-0.003,-0.002,-0.002,-0.002,-0.003,-0.002,-0.003
463.25,-0.003,-0.002,-0.002,-0.002,-0.003,-0.002,-0.003
463.3,-0.003,-0.002,-0.002,-0.002,-0.003,-0.002,-0.003
